"condition","treatment","timepoint","EntrezID","logfc","pval","fdr"
"5FU_6","5FU","6h",25073,-0.266449047651376,8.13851949377856e-05,0.00023557679537083
"5FU_6","5FU","6h",25084,-0.226008835830435,0.00149526887392201,0.00344104978917751
"5FU_6","5FU","6h",25094,-0.382518948058943,2.30987281775717e-09,1.29698645793356e-08
"5FU_6","5FU","6h",25105,-1.42922838955353,2.9054098627385e-05,9.0975333782909e-05
"5FU_6","5FU","6h",25125,-0.198428435839347,0.000190103285541585,0.000513409392794994
"5FU_6","5FU","6h",25126,-0.242350970354459,9.9740185508254e-05,0.000284018520815325
"5FU_6","5FU","6h",25130,-0.422447271400019,4.00537110161375e-05,0.00012254397942587
"5FU_6","5FU","6h",25136,-0.670909598669828,0.00455205618003031,0.00943442348323358
"5FU_6","5FU","6h",25145,-1.04387190939433,1.66003573586856e-09,9.49691827823546e-09
"5FU_6","5FU","6h",25150,-0.349748975436182,1.84626111214482e-08,9.21168468500368e-08
"5FU_6","5FU","6h",25152,-0.416964465893751,0.000243194378639847,0.000644122108594056
"5FU_6","5FU","6h",25157,-1.02909172667254,3.16510115259674e-06,1.16208078140497e-05
"5FU_6","5FU","6h",25164,-1.63664544580203,1.16804696589468e-32,4.72215431711978e-31
"5FU_6","5FU","6h",25165,-0.56319870620741,4.21229530882762e-09,2.29609535298417e-08
"5FU_6","5FU","6h",25167,-0.169298430157155,4.42260746382592e-05,0.000134153040909801
"5FU_6","5FU","6h",25197,-0.919391978309881,3.71030736148425e-28,1.06298845155594e-26
"5FU_6","5FU","6h",25202,-0.379546162822959,3.55200978061436e-06,1.29305013342167e-05
"5FU_6","5FU","6h",25203,-1.21839614311321,2.30175534673711e-19,3.56109352189624e-18
"5FU_6","5FU","6h",25205,-0.251631357524611,3.68184044265701e-05,0.000113576739725371
"5FU_6","5FU","6h",25216,-0.480658988410164,2.11352953913954e-13,1.87677296599371e-12
"5FU_6","5FU","6h",25230,-0.327995680687838,2.35267311703534e-07,1.01846533448341e-06
"5FU_6","5FU","6h",25232,-0.457970724258895,2.68548112349261e-11,1.90192176502732e-10
"5FU_6","5FU","6h",25237,-0.65313172899096,2.83261863716979e-07,1.21359822329612e-06
"5FU_6","5FU","6h",25243,-1.12129114578536,5.3238424503976e-13,4.47879786260616e-12
"5FU_6","5FU","6h",25245,-1.23991317725547,2.55939194311358e-06,9.49927085067068e-06
"5FU_6","5FU","6h",25252,-0.766851248504155,1.90152861227423e-48,2.23184253411606e-46
"5FU_6","5FU","6h",25261,-0.486768167100132,2.72503581499754e-05,8.57146558276943e-05
"5FU_6","5FU","6h",25262,-0.600340744638214,5.46325567939134e-14,5.13644852440966e-13
"5FU_6","5FU","6h",25267,-1.47828946876577,9.88219837416065e-48,1.09790469570637e-45
