ID,reactions
200,RCR11302
200,RCR11319
200,RCR11320
200,RCR11657
200,RCR11660
200,RCR11661
200,RCR11663
200,RCR11665
200,RCR11671
200,RCR12423
200,RCR12661
200,RCR13672
200,RCR13673
200,RCR13674
200,RCR13865
200,RCR14285
200,RCR14286
200,RCR14287
200,RCR14290
200,RCR14291
200,RCR14481
200,RCR14484
200,RCR20005
200,RCR20015
200,RCR20085
200,RCR20136
200,RCR20163
200,RCR20169
200,RCR20270
200,RCR20406
200,RCR20576
200,RCR21046
200,RCR21047
200,RCR30519
200,RCR30520
200,RCR40086
200,RCR40853
201,RCR10028
201,RCR10093
201,RCR10097
201,RCR10106
201,RCR10130
201,RCR10245
201,RCR10246
201,RCR10275
201,RCR10309
201,RCR10350
201,RCR10352
201,RCR10513
201,RCR10555
201,RCR10606
201,RCR11070
201,RCR11072
201,RCR11089
201,RCR11239
201,RCR11248
201,RCR11262
201,RCR11270
201,RCR11302
201,RCR11319
201,RCR11320
201,RCR11657
201,RCR11660
201,RCR11661
201,RCR11662
201,RCR11663
201,RCR11665
201,RCR11671
201,RCR11699
201,RCR11907
201,RCR12373
201,RCR12375
201,RCR12381
201,RCR12414
201,RCR12416
201,RCR12424
201,RCR12684
201,RCR12685
201,RCR12686
201,RCR12687
201,RCR13672
201,RCR13673
201,RCR13674
201,RCR13865
201,RCR14285
201,RCR14286
201,RCR14287
201,RCR14290
201,RCR14291
201,RCR14348
201,RCR14481
201,RCR14484
201,RCR20005
201,RCR20015
201,RCR20085
201,RCR20136
201,RCR20163
201,RCR20168
201,RCR20169
201,RCR20270
201,RCR20397
201,RCR20399
201,RCR20407
201,RCR20576
201,RCR21046
201,RCR21047
201,RCR30519
201,RCR30520
201,RCR40013
201,RCR40376
201,RCR40853
202,RCR10001
202,RCR10028
202,RCR10093
202,RCR10097
202,RCR10106
202,RCR10245
202,RCR10246
202,RCR10275
202,RCR10309
202,RCR10350
202,RCR10352
202,RCR10513
202,RCR10606
202,RCR10642
202,RCR11070
202,RCR11072
202,RCR11239
202,RCR11248
202,RCR11262
202,RCR11270
202,RCR11302
202,RCR11319
202,RCR11320
202,RCR11657
202,RCR11660
202,RCR11661
202,RCR11663
202,RCR11665
202,RCR11671
202,RCR11700
202,RCR11901
202,RCR11904
202,RCR12376
202,RCR12382
202,RCR12417
202,RCR12423
202,RCR12425
202,RCR12625
202,RCR12626
202,RCR12627
202,RCR12628
202,RCR12661
202,RCR13672
202,RCR13673
202,RCR13674
202,RCR13865
202,RCR14285
202,RCR14286
202,RCR14287
202,RCR14290
202,RCR14291
202,RCR14481
202,RCR14484
202,RCR20001
202,RCR20005
202,RCR20015
202,RCR20085
202,RCR20136
202,RCR20163
202,RCR20169
202,RCR20270
202,RCR20400
202,RCR20406
202,RCR20408
202,RCR20576
202,RCR21046
202,RCR21047
202,RCR30519
202,RCR30520
202,RCR40013
202,RCR40378
202,RCR40853
203,RCR10001
203,RCR10028
203,RCR10038
203,RCR10093
203,RCR10097
203,RCR10106
203,RCR10245
203,RCR10246
203,RCR10247
203,RCR10275
203,RCR10309
203,RCR10350
203,RCR10352
203,RCR10513
203,RCR10606
203,RCR11070
203,RCR11072
203,RCR11098
203,RCR11239
203,RCR11248
203,RCR11262
203,RCR11270
203,RCR11302
203,RCR11319
203,RCR11320
203,RCR11351
203,RCR11352
203,RCR11657
203,RCR11660
203,RCR11661
203,RCR11663
203,RCR11665
203,RCR11671
203,RCR12383
203,RCR12426
203,RCR12642
203,RCR12643
203,RCR12644
203,RCR12645
203,RCR12646
203,RCR12647
203,RCR12648
203,RCR12649
203,RCR12650
203,RCR12651
203,RCR12652
203,RCR12653
203,RCR12654
203,RCR12655
203,RCR12656
203,RCR12716
203,RCR12717
203,RCR12718
203,RCR12719
203,RCR12720
203,RCR12721
203,RCR12722
203,RCR12723
203,RCR12724
203,RCR12725
203,RCR12726
203,RCR12727
203,RCR12728
203,RCR12729
203,RCR12730
203,RCR12731
203,RCR12732
203,RCR13672
203,RCR13673
203,RCR13674
203,RCR13865
203,RCR14285
203,RCR14286
203,RCR14287
203,RCR14290
203,RCR14291
203,RCR14481
203,RCR14484
203,RCR20005
203,RCR20015
203,RCR20085
203,RCR20136
203,RCR20163
203,RCR20169
203,RCR20270
203,RCR20409
203,RCR20576
203,RCR21046
203,RCR21047
203,RCR30519
203,RCR30520
203,RCR40087
203,RCR40853
204,RCR10001
204,RCR10028
204,RCR10039
204,RCR10093
204,RCR10097
204,RCR10106
204,RCR10245
204,RCR10246
204,RCR10275
204,RCR10309
204,RCR10350
204,RCR10352
204,RCR10513
204,RCR10606
204,RCR10642
204,RCR11070
204,RCR11072
204,RCR11239
204,RCR11248
204,RCR11262
204,RCR11270
204,RCR11302
204,RCR11319
204,RCR11320
204,RCR11657
204,RCR11660
204,RCR11661
204,RCR11663
204,RCR11665
204,RCR11671
204,RCR11904
204,RCR12379
204,RCR12384
204,RCR12420
204,RCR12423
204,RCR12427
204,RCR12661
204,RCR12745
204,RCR12746
204,RCR12747
204,RCR12748
204,RCR13672
204,RCR13673
204,RCR13674
204,RCR13865
204,RCR14285
204,RCR14286
204,RCR14287
204,RCR14290
204,RCR14291
204,RCR14481
204,RCR14484
204,RCR20005
204,RCR20015
204,RCR20085
204,RCR20136
204,RCR20163
204,RCR20169
204,RCR20270
204,RCR20403
204,RCR20406
204,RCR20410
204,RCR20576
204,RCR21046
204,RCR21047
204,RCR30519
204,RCR30520
204,RCR40088
204,RCR40853
205,RCR10001
205,RCR10028
205,RCR10040
205,RCR10093
205,RCR10097
205,RCR10106
205,RCR10245
205,RCR10246
205,RCR10275
205,RCR10309
205,RCR10350
205,RCR10352
205,RCR10513
205,RCR10606
205,RCR11070
205,RCR11072
205,RCR11239
205,RCR11248
205,RCR11262
205,RCR11270
205,RCR11302
205,RCR11319
205,RCR11320
205,RCR11657
205,RCR11660
205,RCR11661
205,RCR11663
205,RCR11665
205,RCR11671
205,RCR12385
205,RCR12428
205,RCR12662
205,RCR13672
205,RCR13673
205,RCR13674
205,RCR13865
205,RCR14285
205,RCR14286
205,RCR14287
205,RCR14290
205,RCR14291
205,RCR14481
205,RCR14484
205,RCR20005
205,RCR20015
205,RCR20085
205,RCR20136
205,RCR20163
205,RCR20169
205,RCR20270
205,RCR20411
205,RCR20576
205,RCR21046
205,RCR21047
205,RCR30519
205,RCR30520
205,RCR40089
205,RCR40853
206,RCR10001
206,RCR10028
206,RCR10041
206,RCR10093
206,RCR10097
206,RCR10106
206,RCR10245
206,RCR10246
206,RCR10275
206,RCR10309
206,RCR10350
206,RCR10352
206,RCR10513
206,RCR10606
206,RCR10644
206,RCR11070
206,RCR11072
206,RCR11239
206,RCR11248
206,RCR11262
206,RCR11270
206,RCR11302
206,RCR11319
206,RCR11320
206,RCR11657
206,RCR11660
206,RCR11661
206,RCR11663
206,RCR11665
206,RCR11671
206,RCR11905
206,RCR12430
206,RCR12664
206,RCR13672
206,RCR13673
206,RCR13674
206,RCR13865
206,RCR14285
206,RCR14286
206,RCR14287
206,RCR14290
206,RCR14291
206,RCR14481
206,RCR14484
206,RCR20005
206,RCR20015
206,RCR20085
206,RCR20136
206,RCR20163
206,RCR20169
206,RCR20270
206,RCR20413
206,RCR20576
206,RCR21046
206,RCR21047
206,RCR30519
206,RCR30520
206,RCR40090
206,RCR40853
207,RCR10001
207,RCR10028
207,RCR10093
207,RCR10097
207,RCR10106
207,RCR10245
207,RCR10246
207,RCR10275
207,RCR10309
207,RCR10350
207,RCR10352
207,RCR10513
207,RCR10606
207,RCR10644
207,RCR11070
207,RCR11072
207,RCR11239
207,RCR11248
207,RCR11262
207,RCR11270
207,RCR11302
207,RCR11319
207,RCR11320
207,RCR11657
207,RCR11660
207,RCR11661
207,RCR11663
207,RCR11665
207,RCR11671
207,RCR11701
207,RCR12430
207,RCR12664
207,RCR13672
207,RCR13673
207,RCR13674
207,RCR13865
207,RCR14285
207,RCR14286
207,RCR14287
207,RCR14290
207,RCR14291
207,RCR14481
207,RCR14484
207,RCR20005
207,RCR20015
207,RCR20085
207,RCR20136
207,RCR20163
207,RCR20169
207,RCR20270
207,RCR20413
207,RCR20576
207,RCR21046
207,RCR21047
207,RCR30519
207,RCR30520
207,RCR40380
207,RCR40853
208,RCR10001
208,RCR10028
208,RCR10093
208,RCR10097
208,RCR10106
208,RCR10245
208,RCR10246
208,RCR10275
208,RCR10309
208,RCR10350
208,RCR10352
208,RCR10513
208,RCR10555
208,RCR10606
208,RCR11070
208,RCR11072
208,RCR11089
208,RCR11239
208,RCR11248
208,RCR11262
208,RCR11270
208,RCR11302
208,RCR11319
208,RCR11320
208,RCR11657
208,RCR11660
208,RCR11661
208,RCR11663
208,RCR11665
208,RCR11671
208,RCR11702
208,RCR11906
208,RCR12373
208,RCR12374
208,RCR12386
208,RCR12414
208,RCR12415
208,RCR12431
208,RCR12680
208,RCR12681
208,RCR12682
208,RCR12683
208,RCR12684
208,RCR12685
208,RCR12686
208,RCR12687
208,RCR13672
208,RCR13673
208,RCR13674
208,RCR13865
208,RCR14285
208,RCR14286
208,RCR14287
208,RCR14290
208,RCR14291
208,RCR14348
208,RCR14481
208,RCR14484
208,RCR20005
208,RCR20015
208,RCR20085
208,RCR20136
208,RCR20163
208,RCR20169
208,RCR20270
208,RCR20397
208,RCR20398
208,RCR20414
208,RCR20576
208,RCR21046
208,RCR21047
208,RCR30519
208,RCR30520
208,RCR40013
208,RCR40382
208,RCR40853
209,RCR10028
209,RCR10093
209,RCR10097
209,RCR10106
209,RCR10130
209,RCR10245
209,RCR10246
209,RCR10275
209,RCR10309
209,RCR10350
209,RCR10352
209,RCR10513
209,RCR10606
209,RCR10642
209,RCR11070
209,RCR11072
209,RCR11239
209,RCR11248
209,RCR11262
209,RCR11270
209,RCR11302
209,RCR11319
209,RCR11320
209,RCR11657
209,RCR11660
209,RCR11661
209,RCR11662
209,RCR11663
209,RCR11665
209,RCR11671
209,RCR11703
209,RCR11901
209,RCR11904
209,RCR12376
209,RCR12387
209,RCR12417
209,RCR12423
209,RCR12432
209,RCR12621
209,RCR12622
209,RCR12623
209,RCR12624
209,RCR12625
209,RCR12626
209,RCR12627
209,RCR12628
209,RCR12661
209,RCR13672
209,RCR13673
209,RCR13674
209,RCR13865
209,RCR14285
209,RCR14286
209,RCR14287
209,RCR14290
209,RCR14291
209,RCR14481
209,RCR14484
209,RCR20005
209,RCR20015
209,RCR20085
209,RCR20136
209,RCR20163
209,RCR20168
209,RCR20169
209,RCR20270
209,RCR20400
209,RCR20406
209,RCR20415
209,RCR20576
209,RCR21046
209,RCR21047
209,RCR30519
209,RCR30520
209,RCR40013
209,RCR40091
209,RCR40853
210,RCR10001
210,RCR10028
210,RCR10042
210,RCR10093
210,RCR10097
210,RCR10106
210,RCR10245
210,RCR10246
210,RCR10275
210,RCR10309
210,RCR10350
210,RCR10352
210,RCR10513
210,RCR10606
210,RCR10642
210,RCR11070
210,RCR11072
210,RCR11239
210,RCR11248
210,RCR11262
210,RCR11270
210,RCR11302
210,RCR11319
210,RCR11320
210,RCR11657
210,RCR11660
210,RCR11661
210,RCR11663
210,RCR11665
210,RCR11671
210,RCR11904
210,RCR12379
210,RCR12388
210,RCR12420
210,RCR12423
210,RCR12433
210,RCR12661
210,RCR12741
210,RCR12742
210,RCR12743
210,RCR12744
210,RCR12745
210,RCR12746
210,RCR12747
210,RCR12748
210,RCR13672
210,RCR13673
210,RCR13674
210,RCR13865
210,RCR14285
210,RCR14286
210,RCR14287
210,RCR14290
210,RCR14291
210,RCR14481
210,RCR14484
210,RCR20005
210,RCR20015
210,RCR20085
210,RCR20136
210,RCR20163
210,RCR20169
210,RCR20270
210,RCR20403
210,RCR20406
210,RCR20416
210,RCR20576
210,RCR21046
210,RCR21047
210,RCR30519
210,RCR30520
210,RCR40092
210,RCR40853
211,RCR10028
211,RCR10043
211,RCR10093
211,RCR10097
211,RCR10130
211,RCR10245
211,RCR10246
211,RCR10275
211,RCR10309
211,RCR10350
211,RCR10513
211,RCR10606
211,RCR11070
211,RCR11072
211,RCR11239
211,RCR11248
211,RCR11262
211,RCR11270
211,RCR11302
211,RCR11319
211,RCR11320
211,RCR11657
211,RCR11660
211,RCR11661
211,RCR11662
211,RCR11663
211,RCR11665
211,RCR11671
211,RCR12389
211,RCR12434
211,RCR12665
211,RCR13672
211,RCR13673
211,RCR13674
211,RCR13865
211,RCR14285
211,RCR14286
211,RCR14287
211,RCR14290
211,RCR14291
211,RCR14481
211,RCR14484
211,RCR20005
211,RCR20015
211,RCR20085
211,RCR20136
211,RCR20163
211,RCR20168
211,RCR20169
211,RCR20173
211,RCR20270
211,RCR20417
211,RCR20576
211,RCR21046
211,RCR21047
211,RCR30519
211,RCR30520
211,RCR40093
211,RCR40853
212,RCR10001
212,RCR10028
212,RCR10083
212,RCR10093
212,RCR10097
212,RCR10106
212,RCR10245
212,RCR10246
212,RCR10247
212,RCR10275
212,RCR10309
212,RCR10310
212,RCR10336
212,RCR10337
212,RCR10350
212,RCR10352
212,RCR10441
212,RCR10465
212,RCR10513
212,RCR10555
212,RCR10606
212,RCR10710
212,RCR11070
212,RCR11072
212,RCR11087
212,RCR11089
212,RCR11239
212,RCR11248
212,RCR11251
212,RCR11262
212,RCR11302
212,RCR11319
212,RCR11320
212,RCR11657
212,RCR11658
212,RCR11660
212,RCR11661
212,RCR11663
212,RCR11665
212,RCR11671
212,RCR11704
212,RCR12943
212,RCR13672
212,RCR13673
212,RCR13674
212,RCR13865
212,RCR14285
212,RCR14286
212,RCR14287
212,RCR14290
212,RCR14291
212,RCR14348
212,RCR14481
212,RCR20001
212,RCR20005
212,RCR20085
212,RCR20123
212,RCR20136
212,RCR20163
212,RCR20169
212,RCR20270
212,RCR20299
212,RCR20576
212,RCR20598
212,RCR20698
212,RCR21046
212,RCR21047
212,RCR30519
212,RCR30520
212,RCR40013
212,RCR40384
212,RCR40853
213,RCR10001
213,RCR10028
213,RCR10083
213,RCR10093
213,RCR10097
213,RCR10106
213,RCR10229
213,RCR10245
213,RCR10246
213,RCR10247
213,RCR10275
213,RCR10309
213,RCR10336
213,RCR10337
213,RCR10350
213,RCR10352
213,RCR10356
213,RCR10441
213,RCR10465
213,RCR10513
213,RCR10606
213,RCR10617
213,RCR10644
213,RCR10710
213,RCR11070
213,RCR11072
213,RCR11239
213,RCR11248
213,RCR11262
213,RCR11270
213,RCR11302
213,RCR11319
213,RCR11320
213,RCR11657
213,RCR11658
213,RCR11660
213,RCR11661
213,RCR11663
213,RCR11665
213,RCR11671
213,RCR11693
213,RCR11705
213,RCR11858
213,RCR11859
213,RCR11860
213,RCR11861
213,RCR11862
213,RCR11863
213,RCR11864
213,RCR11865
213,RCR11901
213,RCR11904
213,RCR11905
213,RCR12430
213,RCR12508
213,RCR12509
213,RCR12510
213,RCR12511
213,RCR12512
213,RCR12513
213,RCR12514
213,RCR12515
213,RCR12516
213,RCR12517
213,RCR12518
213,RCR12519
213,RCR12520
213,RCR12521
213,RCR12522
213,RCR12523
213,RCR12664
213,RCR12943
213,RCR13672
213,RCR13673
213,RCR13674
213,RCR13865
213,RCR14285
213,RCR14286
213,RCR14287
213,RCR14290
213,RCR14291
213,RCR14481
213,RCR14484
213,RCR20001
213,RCR20005
213,RCR20015
213,RCR20085
213,RCR20123
213,RCR20136
213,RCR20163
213,RCR20169
213,RCR20270
213,RCR20299
213,RCR20302
213,RCR20413
213,RCR20576
213,RCR21046
213,RCR21047
213,RCR30519
213,RCR30520
213,RCR40013
213,RCR40386
213,RCR40853
214,RCR10001
214,RCR10028
214,RCR10083
214,RCR10093
214,RCR10097
214,RCR10106
214,RCR10245
214,RCR10246
214,RCR10247
214,RCR10275
214,RCR10309
214,RCR10310
214,RCR10336
214,RCR10337
214,RCR10350
214,RCR10352
214,RCR10441
214,RCR10465
214,RCR10513
214,RCR10606
214,RCR10710
214,RCR11070
214,RCR11072
214,RCR11087
214,RCR11098
214,RCR11239
214,RCR11248
214,RCR11262
214,RCR11270
214,RCR11302
214,RCR11319
214,RCR11320
214,RCR11351
214,RCR11352
214,RCR11657
214,RCR11658
214,RCR11660
214,RCR11661
214,RCR11663
214,RCR11665
214,RCR11671
214,RCR11706
214,RCR12400
214,RCR12532
214,RCR12533
214,RCR12534
214,RCR12535
214,RCR12536
214,RCR12537
214,RCR12551
214,RCR12552
214,RCR12553
214,RCR12554
214,RCR12555
214,RCR12556
214,RCR12557
214,RCR12558
214,RCR12559
214,RCR12560
214,RCR12561
214,RCR12562
214,RCR12563
214,RCR12564
214,RCR12565
214,RCR12566
214,RCR12567
214,RCR12568
214,RCR12569
214,RCR12570
214,RCR12571
214,RCR12572
214,RCR12573
214,RCR12574
214,RCR12575
214,RCR12649
214,RCR12650
214,RCR12651
214,RCR12652
214,RCR12653
214,RCR12654
214,RCR12655
214,RCR12656
214,RCR12943
214,RCR13672
214,RCR13673
214,RCR13674
214,RCR13865
214,RCR14285
214,RCR14286
214,RCR14287
214,RCR14290
214,RCR14291
214,RCR14481
214,RCR14484
214,RCR14509
214,RCR14515
214,RCR20001
214,RCR20005
214,RCR20085
214,RCR20123
214,RCR20136
214,RCR20163
214,RCR20169
214,RCR20270
214,RCR20299
214,RCR20303
214,RCR20383
214,RCR20440
214,RCR20576
214,RCR20598
214,RCR21046
214,RCR21047
214,RCR30519
214,RCR30520
214,RCR40013
214,RCR40388
214,RCR40853
215,RCR10001
215,RCR10028
215,RCR10083
215,RCR10093
215,RCR10097
215,RCR10106
215,RCR10229
215,RCR10245
215,RCR10246
215,RCR10247
215,RCR10275
215,RCR10309
215,RCR10336
215,RCR10337
215,RCR10350
215,RCR10352
215,RCR10356
215,RCR10441
215,RCR10465
215,RCR10513
215,RCR10606
215,RCR10617
215,RCR10644
215,RCR10710
215,RCR11070
215,RCR11072
215,RCR11239
215,RCR11248
215,RCR11262
215,RCR11270
215,RCR11302
215,RCR11319
215,RCR11320
215,RCR11657
215,RCR11658
215,RCR11660
215,RCR11661
215,RCR11663
215,RCR11665
215,RCR11671
215,RCR11693
215,RCR11707
215,RCR11858
215,RCR11859
215,RCR11860
215,RCR11861
215,RCR11862
215,RCR11863
215,RCR11864
215,RCR11865
215,RCR11901
215,RCR11904
215,RCR11905
215,RCR12430
215,RCR12504
215,RCR12505
215,RCR12506
215,RCR12507
215,RCR12508
215,RCR12509
215,RCR12510
215,RCR12511
215,RCR12512
215,RCR12513
215,RCR12514
215,RCR12515
215,RCR12516
215,RCR12517
215,RCR12518
215,RCR12519
215,RCR12520
215,RCR12521
215,RCR12522
215,RCR12523
215,RCR12664
215,RCR12943
215,RCR13672
215,RCR13673
215,RCR13674
215,RCR13865
215,RCR14285
215,RCR14286
215,RCR14287
215,RCR14290
215,RCR14291
215,RCR14481
215,RCR14484
215,RCR20001
215,RCR20005
215,RCR20015
215,RCR20085
215,RCR20123
215,RCR20136
215,RCR20163
215,RCR20169
215,RCR20270
215,RCR20299
215,RCR20413
215,RCR20576
215,RCR20700
215,RCR21046
215,RCR21047
215,RCR30519
215,RCR30520
215,RCR40013
215,RCR40094
215,RCR40853
216,RCR10001
216,RCR10028
216,RCR10083
216,RCR10093
216,RCR10097
216,RCR10106
216,RCR10245
216,RCR10246
216,RCR10247
216,RCR10275
216,RCR10309
216,RCR10336
216,RCR10337
216,RCR10350
216,RCR10352
216,RCR10441
216,RCR10465
216,RCR10513
216,RCR10606
216,RCR10710
216,RCR11070
216,RCR11072
216,RCR11087
216,RCR11098
216,RCR11239
216,RCR11248
216,RCR11251
216,RCR11262
216,RCR11270
216,RCR11302
216,RCR11319
216,RCR11320
216,RCR11351
216,RCR11352
216,RCR11657
216,RCR11658
216,RCR11660
216,RCR11661
216,RCR11663
216,RCR11665
216,RCR11671
216,RCR11708
216,RCR12400
216,RCR12532
216,RCR12533
216,RCR12534
216,RCR12535
216,RCR12536
216,RCR12537
216,RCR12547
216,RCR12548
216,RCR12549
216,RCR12550
216,RCR12551
216,RCR12552
216,RCR12553
216,RCR12554
216,RCR12555
216,RCR12556
216,RCR12557
216,RCR12558
216,RCR12559
216,RCR12560
216,RCR12561
216,RCR12562
216,RCR12563
216,RCR12564
216,RCR12565
216,RCR12566
216,RCR12567
216,RCR12568
216,RCR12569
216,RCR12570
216,RCR12571
216,RCR12572
216,RCR12573
216,RCR12574
216,RCR12575
216,RCR12649
216,RCR12650
216,RCR12651
216,RCR12652
216,RCR12653
216,RCR12654
216,RCR12655
216,RCR12656
216,RCR12943
216,RCR13672
216,RCR13673
216,RCR13674
216,RCR13865
216,RCR14285
216,RCR14286
216,RCR14287
216,RCR14290
216,RCR14291
216,RCR14481
216,RCR14484
216,RCR14509
216,RCR14515
216,RCR20001
216,RCR20005
216,RCR20085
216,RCR20123
216,RCR20136
216,RCR20163
216,RCR20169
216,RCR20270
216,RCR20299
216,RCR20383
216,RCR20440
216,RCR20576
216,RCR20598
216,RCR20701
216,RCR21046
216,RCR21047
216,RCR30519
216,RCR30520
216,RCR40013
216,RCR40390
216,RCR40853
217,RCR10028
217,RCR10093
217,RCR10097
217,RCR10106
217,RCR10130
217,RCR10245
217,RCR10246
217,RCR10275
217,RCR10309
217,RCR10350
217,RCR10352
217,RCR10513
217,RCR10606
217,RCR10645
217,RCR11070
217,RCR11072
217,RCR11239
217,RCR11248
217,RCR11262
217,RCR11270
217,RCR11302
217,RCR11319
217,RCR11320
217,RCR11657
217,RCR11660
217,RCR11661
217,RCR11662
217,RCR11663
217,RCR11665
217,RCR11671
217,RCR11709
217,RCR11948
217,RCR12436
217,RCR12672
217,RCR13672
217,RCR13673
217,RCR13674
217,RCR13865
217,RCR14285
217,RCR14286
217,RCR14287
217,RCR14290
217,RCR14291
217,RCR14481
217,RCR14484
217,RCR20005
217,RCR20015
217,RCR20085
217,RCR20136
217,RCR20163
217,RCR20168
217,RCR20169
217,RCR20270
217,RCR20419
217,RCR20576
217,RCR21046
217,RCR21047
217,RCR30519
217,RCR30520
217,RCR40392
217,RCR40853
218,RCR10001
218,RCR10028
218,RCR10093
218,RCR10097
218,RCR10106
218,RCR10245
218,RCR10246
218,RCR10275
218,RCR10309
218,RCR10350
218,RCR10352
218,RCR10513
218,RCR10606
218,RCR10645
218,RCR11070
218,RCR11072
218,RCR11239
218,RCR11248
218,RCR11262
218,RCR11270
218,RCR11302
218,RCR11319
218,RCR11320
218,RCR11657
218,RCR11660
218,RCR11661
218,RCR11663
218,RCR11665
218,RCR11671
218,RCR11710
218,RCR12436
218,RCR12672
218,RCR13672
218,RCR13673
218,RCR13674
218,RCR13865
218,RCR14285
218,RCR14286
218,RCR14287
218,RCR14290
218,RCR14291
218,RCR14481
218,RCR14484
218,RCR20005
218,RCR20015
218,RCR20085
218,RCR20136
218,RCR20163
218,RCR20169
218,RCR20270
218,RCR20419
218,RCR20576
218,RCR21046
218,RCR21047
218,RCR30519
218,RCR30520
218,RCR40394
218,RCR40853
219,RCR10001
219,RCR10028
219,RCR10093
219,RCR10097
219,RCR10106
219,RCR10245
219,RCR10246
219,RCR10275
219,RCR10309
219,RCR10350
219,RCR10352
219,RCR10513
219,RCR10606
219,RCR10647
219,RCR11070
219,RCR11072
219,RCR11239
219,RCR11248
219,RCR11262
219,RCR11270
219,RCR11302
219,RCR11319
219,RCR11320
219,RCR11657
219,RCR11660
219,RCR11661
219,RCR11663
219,RCR11665
219,RCR11671
219,RCR11711
219,RCR11953
219,RCR12438
219,RCR12674
219,RCR13672
219,RCR13673
219,RCR13674
219,RCR13865
219,RCR14285
219,RCR14286
219,RCR14287
219,RCR14290
219,RCR14291
219,RCR14481
219,RCR14484
219,RCR20005
219,RCR20015
219,RCR20085
219,RCR20136
219,RCR20163
219,RCR20169
219,RCR20270
219,RCR20421
219,RCR20576
219,RCR21046
219,RCR21047
219,RCR30519
219,RCR30520
219,RCR40396
219,RCR40853
220,RCR10001
220,RCR10028
220,RCR10093
220,RCR10097
220,RCR10106
220,RCR10245
220,RCR10246
220,RCR10275
220,RCR10309
220,RCR10350
220,RCR10352
220,RCR10513
220,RCR10606
220,RCR10647
220,RCR11070
220,RCR11072
220,RCR11239
220,RCR11248
220,RCR11262
220,RCR11270
220,RCR11302
220,RCR11319
220,RCR11320
220,RCR11657
220,RCR11660
220,RCR11661
220,RCR11663
220,RCR11665
220,RCR11671
220,RCR11712
220,RCR12438
220,RCR12674
220,RCR13672
220,RCR13673
220,RCR13674
220,RCR13865
220,RCR14285
220,RCR14286
220,RCR14287
220,RCR14290
220,RCR14291
220,RCR14481
220,RCR14484
220,RCR20005
220,RCR20015
220,RCR20085
220,RCR20136
220,RCR20163
220,RCR20169
220,RCR20270
220,RCR20421
220,RCR20576
220,RCR21046
220,RCR21047
220,RCR30519
220,RCR30520
220,RCR40398
220,RCR40853
221,RCR10001
221,RCR10028
221,RCR10093
221,RCR10097
221,RCR10106
221,RCR10245
221,RCR10246
221,RCR10275
221,RCR10309
221,RCR10350
221,RCR10352
221,RCR10513
221,RCR10606
221,RCR11070
221,RCR11072
221,RCR11239
221,RCR11248
221,RCR11262
221,RCR11270
221,RCR11302
221,RCR11319
221,RCR11320
221,RCR11657
221,RCR11660
221,RCR11661
221,RCR11663
221,RCR11665
221,RCR11671
221,RCR11713
221,RCR12391
221,RCR12440
221,RCR12676
221,RCR13672
221,RCR13673
221,RCR13674
221,RCR13865
221,RCR14285
221,RCR14286
221,RCR14287
221,RCR14290
221,RCR14291
221,RCR14481
221,RCR14484
221,RCR20005
221,RCR20015
221,RCR20085
221,RCR20136
221,RCR20163
221,RCR20169
221,RCR20270
221,RCR20423
221,RCR20576
221,RCR21046
221,RCR21047
221,RCR30519
221,RCR30520
221,RCR40400
221,RCR40853
222,RCR10001
222,RCR10028
222,RCR10044
222,RCR10083
222,RCR10093
222,RCR10097
222,RCR10106
222,RCR10166
222,RCR10245
222,RCR10246
222,RCR10247
222,RCR10275
222,RCR10309
222,RCR10310
222,RCR10336
222,RCR10337
222,RCR10350
222,RCR10352
222,RCR10465
222,RCR10513
222,RCR10606
222,RCR10710
222,RCR11070
222,RCR11072
222,RCR11087
222,RCR11239
222,RCR11248
222,RCR11262
222,RCR11270
222,RCR11302
222,RCR11319
222,RCR11320
222,RCR11657
222,RCR11658
222,RCR11660
222,RCR11661
222,RCR11663
222,RCR11665
222,RCR11671
222,RCR11963
222,RCR11964
222,RCR11965
222,RCR11966
222,RCR12391
222,RCR12440
222,RCR12676
222,RCR12943
222,RCR13672
222,RCR13673
222,RCR13674
222,RCR13865
222,RCR14285
222,RCR14286
222,RCR14287
222,RCR14290
222,RCR14291
222,RCR14481
222,RCR14484
222,RCR20001
222,RCR20005
222,RCR20015
222,RCR20085
222,RCR20123
222,RCR20136
222,RCR20163
222,RCR20169
222,RCR20270
222,RCR20299
222,RCR20423
222,RCR20576
222,RCR20598
222,RCR20692
222,RCR21046
222,RCR21047
222,RCR30519
222,RCR30520
222,RCR40095
222,RCR40853
223,RCR10001
223,RCR10028
223,RCR10045
223,RCR10083
223,RCR10093
223,RCR10097
223,RCR10106
223,RCR10245
223,RCR10246
223,RCR10247
223,RCR10275
223,RCR10309
223,RCR10310
223,RCR10336
223,RCR10337
223,RCR10350
223,RCR10352
223,RCR10465
223,RCR10513
223,RCR10606
223,RCR10710
223,RCR11070
223,RCR11072
223,RCR11087
223,RCR11239
223,RCR11248
223,RCR11262
223,RCR11270
223,RCR11302
223,RCR11319
223,RCR11320
223,RCR11657
223,RCR11658
223,RCR11660
223,RCR11661
223,RCR11663
223,RCR11665
223,RCR11671
223,RCR11963
223,RCR11964
223,RCR11965
223,RCR11966
223,RCR12391
223,RCR12440
223,RCR12676
223,RCR12943
223,RCR13672
223,RCR13673
223,RCR13674
223,RCR13865
223,RCR14285
223,RCR14286
