reaction	linear_coefficient
RCR12335	0.0003534128478113992
RCR12336	0.0003534128478113992
RCR12337	0.0003534128478113992
RCR10063	0.0003534128478113992
RCR10026	0.0003534128478113992
RCR10078	0.0003534128478113992
RCR10062	0.0003534128478113992
RCR10077	0.0003534128478113992
RCR12338	0.0003534128478113992
RCR12339	0.0003534128478113992
RCR12340	0.0003534128478113992
RCR12341	0.0003534128478113992
RCR12342	0.0003534128478113992
RCR12343	0.0003534128478113992
RCR12344	0.0003534128478113992
RCR12345	0.0003534128478113992
RCR12346	0.0003534128478113992
RCR10080	0.0003534128478113992
RCR12347	0.0003534128478113992
RCR10064	0.0003534128478113992
RCR12348	0.0003534128478113992
RCR10079	0.0003534128478113992
RCR12349	0.0003534128478113992
RCR12350	0.0003534128478113992
RCR12351	0.0003534128478113992
RCR12352	0.0003534128478113992
RCR12353	0.0003534128478113992
RCR12232	0.0003534128478113992
RCR12354	0.0003534128478113992
RCR12355	0.0003534128478113992
RCR10066	0.0003534128478113992
RCR10082	0.0003534128478113992
RCR10219	0.0003534128478113992
RCR10065	0.0003534128478113992
RCR10081	0.0003534128478113992
RCR12233	0.0003534128478113992
RCR10639	0.0003534128478113992
RCR10068	0.0003534128478113992
RCR10067	0.0003534128478113992
RCR10070	0.0003534128478113992
RCR10069	0.0003534128478113992
RCR10023	0.0003534128478113992
RCR10356	0.0003534128478113992
RCR12255	0.0003534128478113992
RCR12254	0.0003534128478113992
RCR10056	0.0003534128478113992
RCR13632	0.024494711061465314
RCR13683	0.024494711061465314
RCR13613	0.024494711061465314
RCR14235	9.093467902783203e-05
RCR14236	9.093467902783203e-05
RCR14203	9.093467902783203e-05
RCR10153	9.093467902783203e-05
RCR10086	9.093467902783203e-05
RCR14233	9.093467902783203e-05
RCR10024	9.093467902783203e-05
RCR14234	9.093467902783203e-05
RCR10145	9.093467902783203e-05
RCR10028	0.0006716412089554513
RCR10352	7.428619291572943e-06
RCR10106	7.428619291572943e-06
RCR10152	3.7036823947434638e-06
RCR10354	3.7036823947434638e-06
RCR14406	3.7036823947434638e-06
RCR10441	3.7036823947434638e-06
RCR10083	3.7036823947434638e-06
RCR11087	3.7036823947434638e-06
RCR10084	0.00024312417817836258
RCR10496	0.00024312417817836258
RCR10303	0.0011801293549377077
RCR14256	0.0011801293549377077
RCR10302	0.0011801293549377077
RCR10489	3.830951791307866e-06
RCR14250	3.830951791307866e-06
RCR10096	3.830951791307866e-06
RCR10099	3.830951791307866e-06
RCR20060	3.830951791307866e-06
RCR10100	3.830951791307866e-06
RCR20198	3.830951791307866e-06
RCR11149	3.830951791307866e-06
RCR10501	3.830951791307866e-06
RCR10488	3.830951791307866e-06
RCR10235	3.830951791307866e-06
RCR10101	3.830951791307866e-06
RCR10087	3.830951791307866e-06
RCR11148	3.830951791307866e-06
RCR20034	3.830951791307866e-06
RCR10127	3.830951791307866e-06
RCR10154	3.830951791307866e-06
RCR14272	3.830951791307866e-06
RCR11211	3.830951791307866e-06
RCR14273	3.830951791307866e-06
RCR10502	3.830951791307866e-06
RCR10089	0.0022512096758502648
RCR10380	0.000185281670572155
RCR10305	0.0012847869951079273
RCR10090	0.0012847869951079273
RCR10254	0.000185281670572155
RCR10091	0.035719119726333654
RCR14641	0.0011688976582104502
RCR13689	0.0011688976582104502
RCR10095	0.035719119726333654
RCR10229	0.0002723712012284547
RCR10097	0.0070497077406256005
RCR30268	0.0002723712012284547
RCR11810	0.0004785039214187263
RCR11811	0.0004785039214187263
RCR11773	0.0004785039214187263
RCR11774	0.0004785039214187263
RCR11812	0.0004785039214187263
RCR11777	0.0004785039214187263
RCR11813	0.0004785039214187263
RCR10357	0.0004785039214187263
RCR11776	0.0004000002648211039
RCR11814	0.0004785039214187263
RCR11778	0.0004785039214187263
RCR11815	0.0004785039214187263
RCR11779	0.0004785039214187263
RCR11816	0.0004785039214187263
RCR11780	0.0004785039214187263
RCR11817	0.0004785039214187263
RCR11781	0.0004785039214187263
RCR11818	0.0004785039214187263
RCR11782	0.0004785039214187263
RCR11819	0.0004785039214187263
RCR11783	0.0004785039214187263
RCR40437	0.0004785039214187263
RCR11820	0.0004785039214187263
RCR11784	0.0004785039214187263
RCR11821	0.0004785039214187263
RCR11785	0.0004785039214187263
RCR11822	0.0004785039214187263
RCR11786	0.0004785039214187263
RCR11823	0.0004785039214187263
RCR11787	0.0004785039214187263
RCR11908	0.0004785039214187263
RCR11824	0.0004785039214187263
RCR11909	0.0004785039214187263
RCR11788	0.0004785039214187263
RCR11911	0.0004785039214187263
RCR11825	0.0004785039214187263
RCR11912	0.0004785039214187263
RCR11789	0.0004785039214187263
RCR11913	0.0004785039214187263
RCR11826	0.0004785039214187263
RCR11914	0.0004785039214187263
RCR11790	0.0004785039214187263
RCR11827	0.0004785039214187263
RCR11791	0.0004785039214187263
RCR11828	0.0004785039214187263
RCR11792	0.0004785039214187263
RCR11829	0.0004785039214187263
RCR11793	0.0004785039214187263
RCR11794	0.0004785039214187263
RCR11795	0.0004785039214187263
